,date,ndvi
1353,2000-01-03,
909,2000-01-11,0.4684211250394582
189,2000-01-18,0.46819885000586514
569,2000-01-26,0.4731901787221432
910,2000-01-27,
190,2000-02-03,0.48502860106527806
570,2000-02-11,0.5126758024096489
191,2000-02-19,
1354,2000-02-20,0.4953803177922964
911,2000-02-28,0.5162925165146589
192,2000-03-06,
1355,2000-03-07,
912,2000-03-15,0.524948137998581
193,2000-03-22,0.5358891416341067
913,2000-03-31,0.5484317362308502
194,2000-04-07,
914,2000-04-16,0.09935260128954218
195,2000-04-23,
915,2000-05-02,0.6240524791181087
1356,2000-05-10,
916,2000-05-18,0.05154522515367717
196,2000-05-25,0.569829023629427
571,2000-06-02,0.5374394703656435
917,2000-06-03,0.6401453532278538
197,2000-06-10,0.6237437002360822
572,2000-06-18,0.6528399623930454
198,2000-06-26,0.7569175958633423
199,2000-07-12,0.7382580496370792
200,2000-07-28,0.6589830871671438
1357,2000-07-29,
918,2000-08-06,0.6474399898201226
919,2000-08-22,
1358,2000-08-30,0.5138690352439881
920,2000-09-07,
1359,2000-09-15,0.5697153721004724
573,2000-09-22,0.5955534301698209
921,2000-09-23,0.5734931249171495
201,2000-09-30,
1360,2000-10-01,
922,2000-10-09,0.5318731475621462
202,2000-10-16,0.52131029330194
574,2000-10-24,0.516484322026372
923,2000-10-25,
203,2000-11-01,
924,2000-11-10,
204,2000-11-17,0.47651163376867767
1361,2000-11-18,0.45587058588862417
925,2000-11-26,0.4843520320951939
205,2000-12-03,0.48388409502804275
575,2000-12-11,0.4797456253319978
926,2000-12-12,0.4729187246412039
927,2000-12-28,0.4738442897796631
206,2001-01-04,0.5065717153251171
1362,2001-01-05,0.478529205173254
576,2001-01-12,0.46421483270823954
928,2001-01-13,0.46276332419365646
207,2001-01-20,0.4977456025779248
1363,2001-01-21,0.47471067085862156
577,2001-01-28,0.4680337641388178
929,2001-01-29,0.4772398194298148
208,2001-02-05,0.49268163032829765
1364,2001-02-06,0.4769353065639734
578,2001-02-13,0.4067511782050133
930,2001-02-14,
209,2001-02-21,
1365,2001-02-22,
579,2001-03-01,0.532648303732276
931,2001-03-02,0.5085745967924595
210,2001-03-09,
1366,2001-03-10,0.5020088084042071
580,2001-03-17,
932,2001-03-18,0.5375176347792149
211,2001-03-25,0.5318596672266722
933,2001-04-03,
581,2001-04-18,0.5553414702415467
934,2001-04-19,
