,date,ndvi
1538,2000-01-11,0.32302664748082555
377,2000-01-18,0.32088919108112657
728,2000-01-18,0.3197347726672888
1122,2000-01-26,0.31569567415863276
1539,2000-01-27,
729,2000-02-03,0.31331776827573776
378,2000-02-03,0.3150563410793742
1123,2000-02-11,0.32247627495477593
730,2000-02-19,
379,2000-02-19,
1540,2000-02-28,0.32849514360229176
731,2000-03-06,0.32379055488854647
380,2000-03-06,0.3264141821612915
1541,2000-03-15,0.31813393409053486
381,2000-03-22,0.33205814380198717
732,2000-03-22,0.33249401208013296
1542,2000-03-31,0.33544251788407564
382,2000-04-07,
1543,2000-04-16,
733,2000-04-23,0.34127154604842264
383,2000-04-23,0.33919947097698844
1544,2000-05-02,0.3285695953915516
734,2000-05-09,
1545,2000-05-18,
384,2000-05-25,
735,2000-05-25,0.013646891140570005
1546,2000-06-03,0.299364025083681
385,2000-06-10,0.3823458543047309
736,2000-06-10,0.40710154858728254
737,2000-06-26,
386,2000-06-26,
387,2000-07-12,0.4480699732278784
738,2000-07-12,0.45160720249017083
739,2000-07-28,0.43792638927698135
388,2000-07-28,0.4344151920328538
1955,2000-07-29,
1547,2000-08-06,
1548,2000-08-22,
1549,2000-09-07,0.42958617862313986
1550,2000-09-23,0.4903059260298809
389,2000-09-30,0.46721219209333265
740,2000-09-30,0.46278545198341214
1551,2000-10-09,0.4620654098689556
390,2000-10-16,
741,2000-10-16,
1124,2000-10-24,0.4115220442414284
1552,2000-10-25,0.2515802701935172
391,2000-11-01,0.4539617085829377
742,2000-11-01,0.4638978193203608
1553,2000-11-10,0.4274163798739513
392,2000-11-17,
743,2000-11-17,
1956,2000-11-18,0.3747624127815167
1554,2000-11-26,0.374553675763309
393,2000-12-03,0.3732462382564942
744,2000-12-03,0.374181161634624
1125,2000-12-11,0.3482728376984596
1555,2000-12-12,0.35252661226938165
745,2000-12-19,
1556,2000-12-28,0.33921899491300184
394,2001-01-04,0.35232037398964167
746,2001-01-04,0.3532754834741354
1957,2001-01-05,0.3263908463219801
1126,2001-01-12,0.2873963927850127
1557,2001-01-13,0.29136551699290675
747,2001-01-20,
395,2001-01-20,
1230,2001-01-28,0.30912710415820277
1127,2001-01-28,0.31004406015078223
1558,2001-01-29,0.3271818871920308
396,2001-02-05,
748,2001-02-05,
1958,2001-02-06,0.3253571630145113
1128,2001-02-13,
1231,2001-02-13,
1559,2001-02-14,0.25247719298516
749,2001-02-21,0.322990574563543
397,2001-02-21,0.32422157283872366
1129,2001-03-01,0.3162172123168906
1232,2001-03-01,0.30837002086142695
1560,2001-03-02,0.3195393194134037
398,2001-03-09,0.3163533518090844
750,2001-03-09,0.3174448988089959
1959,2001-03-10,0.31299080109844607
1130,2001-03-17,
1561,2001-03-18,0.30872260934362805
751,2001-03-25,0.29067257170875865
399,2001-03-25,0.29561327677220106
1562,2001-04-03,
1131,2001-04-18,0.337651095042626
1233,2001-04-18,0.3290881936748823
1563,2001-04-19,
400,2001-04-26,0.352542134312292
752,2001-04-26,0.3548259784777959
1564,2001-05-05,
401,2001-05-12,
753,2001-05-12,
1960,2001-05-13,
1132,2001-05-20,
1133,2001-06-05,0.4264030621076624
1234,2001-06-05,0.43579369441916543
1565,2001-06-06,0.46393036656081676
402,2001-06-13,
1235,2001-06-21,0.4722865739216407
1566,2001-06-22,
403,2001-06-29,
754,2001-06-29,
1134,2001-07-07,
755,2001-07-15,0.4534791832168897
404,2001-07-15,
1236,2001-07-23,0.5324427156398694
1567,2001-07-24,
1961,2001-08-01,
1237,2001-08-08,0.538786203910907
1135,2001-08-08,0.5353259183466434
756,2001-08-16,
1962,2001-08-17,
757,2001-09-01,
1963,2001-09-02,0.4581235460937023
1568,2001-09-10,0.5332680599143107
405,2001-09-17,0.5261634221921365
758,2001-09-17,0.5239251678188641
1964,2001-09-18,
1136,2001-09-25,
1238,2001-09-25,
1569,2001-09-26,
1570,2001-10-12,0.5217552930116653
759,2001-10-19,
406,2001-10-19,
1571,2001-10-28,0.4057115949690342
1965,2001-11-05,0.44173253948489827
1239,2001-11-12,
1572,2001-11-13,
407,2001-11-20,
760,2001-11-20,
1240,2001-11-28,0.38829521245012677
1137,2001-11-28,0.3901434615254402
1573,2001-11-29,0.38699235270420707
408,2001-12-06,0.3775227923567096
761,2001-12-06,0.3776340391486883
1241,2001-12-14,
1138,2001-12-14,
1574,2001-12-15,
409,2001-12-22,0.36256656112770236
1966,2001-12-23,0.34626082827647525
1242,2001-12-30,0.34390711349745595
1139,2001-12-30,0.32978417755415046
1575,2001-12-31,
410,2002-01-07,0.33816069830209017
762,2002-01-07,0.34084295077870286
1967,2002-01-08,
1140,2002-01-15,
1243,2002-01-15,
763,2002-01-23,
411,2002-01-23,
1968,2002-01-24,0.34028020066519576
1141,2002-01-31,0.34942389838397503
1244,2002-01-31,0.3459272660935918
1576,2002-02-01,0.31709940265864134
412,2002-02-08,0.31933474261313677
764,2002-02-08,
1142,2002-02-16,
1577,2002-02-17,
413,2002-02-24,
765,2002-02-24,
1969,2002-02-25,
1245,2002-03-04,0.3417986066391071
1143,2002-03-04,0.3477858221158385
1578,2002-03-05,0.3478425433859229
414,2002-03-12,0.33188939870645606
766,2002-03-12,0.3230433526138465
1246,2002-03-20,0.3689701184630394
1144,2002-03-20,0.36833853647112846
1579,2002-03-21,0.3639878764127692
415,2002-03-28,
767,2002-03-28,
768,2002-04-13,0.48630514430503047
416,2002-04-13,0.4849981081982453
1970,2002-04-14,0.46022965107113123
1580,2002-04-22,
769,2002-04-29,
417,2002-04-29,
1581,2002-05-08,
1582,2002-05-24,
770,2002-06-16,
418,2002-06-16,
1971,2002-06-17,0.48181503576536977
771,2002-07-02,0.517183581367135
419,2002-07-02,0.5147405322641134
1972,2002-07-03,
1247,2002-07-10,0.4962673901269833
1145,2002-07-10,0.4914546509583791
1583,2002-07-11,
1584,2002-07-27,0.5294775944203138
772,2002-08-03,0.38312734060344245
420,2002-08-03,0.3704776392628749
1973,2002-08-04,
1585,2002-08-12,
421,2002-08-19,
773,2002-08-19,0.5862946510314941
1586,2002-09-13,0.5148334341744581
422,2002-09-20,
774,2002-09-20,
1587,2002-09-29,0.3841480122258266
775,2002-10-06,0.5632526023934286
423,2002-10-06,0.5625522459546725
1588,2002-10-15,0.543892161299785
424,2002-10-22,0.5183657786498467
776,2002-10-22,0.5123444839070241
1589,2002-10-31,
425,2002-11-07,0.47419848293066025
777,2002-11-07,0.47349845804274077
1590,2002-11-16,
778,2002-11-23,0.3853795472532511
426,2002-11-23,0.38205623254179955
1591,2002-12-02,
1592,2002-12-18,
779,2002-12-25,0.3720993200937907
427,2002-12-25,0.3701034104451537
1593,2003-01-03,
780,2003-01-10,0.35138569741199416
428,2003-01-10,0.357542815618217
1594,2003-02-04,0.3477109152202805
781,2003-02-11,
429,2003-02-11,
1595,2003-02-20,0.32938752323389053
782,2003-02-27,0.3385436609387398
430,2003-02-27,0.3416153111805519
1596,2003-03-08,
431,2003-03-15,0.3270079977810383
783,2003-03-15,0.3263839952026804
1597,2003-03-24,0.34332774051775533
432,2003-03-31,
784,2003-03-31,
1598,2003-04-09,0.3347692536190152
785,2003-04-16,
1599,2003-04-25,
433,2003-05-02,
786,2003-05-02,
1600,2003-05-11,0.2518378564467033
434,2003-05-18,
787,2003-05-18,
1601,2003-05-27,0.37579620257019997
1146,2003-06-27,0.38346018518010777
1147,2003-07-13,0.5170718772957722
1248,2003-07-13,0.5243950877338648
435,2003-07-21,0.5318663182357948
788,2003-07-21,0.5369902861615021
1974,2003-07-22,0.4811635247121255
1249,2003-08-14,0.5087207686156034
1148,2003-08-14,0.5084215998649597
1602,2003-08-15,
789,2003-08-22,0.5320163362969955
436,2003-08-22,0.5317800293366115
1975,2003-08-23,0.4973667276402315
1149,2003-08-30,
1250,2003-08-30,
1251,2003-09-15,0.5090235124031703
790,2003-09-23,0.3672229200601578
437,2003-09-23,
1976,2003-09-24,0.505668790390094
1150,2003-10-01,0.5173760149627924
1252,2003-10-01,0.5202383386592071
1603,2003-10-02,0.5260691537211338
1977,2003-10-10,0.5046300863226255
1151,2003-10-17,0.5031337346881628
1253,2003-10-17,0.5021423188348612
1604,2003-10-18,0.48739476750294375
438,2003-10-25,
1978,2003-10-26,
791,2003-11-10,0.41008325134004864
439,2003-11-10,0.40925103213105885
1152,2003-11-18,0.39187065977603197
1254,2003-11-18,0.39516343114276725
1605,2003-11-19,0.4229130372405052
440,2003-11-26,
792,2003-11-26,
1979,2003-11-27,
1606,2003-12-05,
441,2003-12-12,0.4089176977674166
793,2003-12-12,0.4088702549537023
1980,2003-12-13,0.39938671203951037
1255,2003-12-20,0.34683583635422915
1153,2003-12-20,0.3447206732299593
1607,2003-12-21,0.4467757524301608
442,2003-12-28,0.382520105689764
794,2003-12-28,0.38172362806896365
1981,2003-12-29,
1154,2004-01-05,0.37122704523305095
1256,2004-01-05,0.37402926199138165
1608,2004-01-06,
443,2004-01-13,
795,2004-01-13,
1982,2004-01-14,
1257,2004-01-21,0.35325427601734793
1155,2004-01-21,0.35459847251574195
1609,2004-01-22,
444,2004-01-29,0.3604177664965391
796,2004-01-29,0.36483520424614346
1983,2004-01-30,0.3574089376876752
1610,2004-02-07,
445,2004-02-14,0.36446519792079923
797,2004-02-14,0.3547017862399419
1984,2004-02-15,
1258,2004-02-22,0.3083899891935289
1156,2004-02-22,0.3085089240223169
1611,2004-02-23,
798,2004-03-01,0.2527322396636009
1985,2004-03-02,0.37249189118544257
1259,2004-03-09,0.31170827305565274
1612,2004-03-10,
799,2004-03-17,0.35998464065293473
446,2004-03-17,0.35719686560332775
1986,2004-03-18,0.3643731164435545
1260,2004-03-25,0.345910700969398
1613,2004-03-26,0.5131444803306034
447,2004-04-02,0.3776569586868087
800,2004-04-02,0.37439962662756443
1987,2004-04-03,0.3643341055139899
1157,2004-04-10,0.36085205525159836
1261,2004-04-10,0.3667420071239273
1614,2004-04-11,0.29686057058473425
448,2004-04-18,0.3654832541321715
801,2004-04-18,0.3639435495560368
1988,2004-04-19,0.34682510482768214
1158,2004-04-26,0.3865125222752492
1262,2004-04-26,0.39032014831900597
1615,2004-04-27,
1989,2004-05-05,
1263,2004-05-12,0.3913568748782078
1159,2004-05-12,0.3856967178483804
1616,2004-05-13,
1990,2004-05-21,
1160,2004-05-28,
1617,2004-05-29,0.46792948494354886
449,2004-06-05,0.481182665253679
802,2004-06-05,0.48080650965372723
1264,2004-06-13,
1618,2004-06-14,
1991,2004-06-22,0.0078072414147148566
1265,2004-06-29,0.5678549539297819
1161,2004-06-29,0.6672378530104955
1619,2004-06-30,0.5382661881546179
803,2004-07-07,0.4412899985909462
450,2004-07-07,0.44851232320070267
1992,2004-07-08,0.4146081358194351
1266,2004-07-15,0.5464388163139423
1620,2004-07-16,
451,2004-07-23,
804,2004-07-23,0.29916718990231556
1267,2004-07-31,
1621,2004-08-01,
1268,2004-08-16,0.5255790607382853
1622,2004-08-17,0.5459638430426519
805,2004-08-24,0.5247626944134633
452,2004-08-24,0.5193012530604999
1993,2004-08-25,
1162,2004-09-01,0.5070986251036327
1269,2004-09-01,0.5106298364698887
453,2004-09-09,0.5477492585778236
806,2004-09-09,0.5447912228604157
1994,2004-09-10,0.5095829417308172
1623,2004-09-18,
807,2004-09-25,
1995,2004-09-26,
1270,2004-10-03,
1163,2004-10-03,
1624,2004-10-04,
808,2004-10-11,
1996,2004-10-12,0.49875708048542344
1164,2004-10-19,0.5099687048544487
1271,2004-10-19,0.5082676926006873
1625,2004-10-20,
454,2004-10-27,0.49012484339376294
809,2004-10-27,0.49221724395950633
1997,2004-10-28,
1272,2004-11-04,0.45096353565653163
1626,2004-11-05,0.465290783594052
1998,2004-11-13,0.436247326969169
1165,2004-11-20,0.4234665185213089
1273,2004-11-20,0.37001144886016846
1627,2004-11-21,
810,2004-11-28,0.4225774512936672
455,2004-11-28,0.4229036271572113
1999,2004-11-29,0.3971609125534693
1274,2004-12-06,
1166,2004-12-06,
1628,2004-12-07,0.36029597904000965
456,2004-12-14,0.4248796544969082
811,2004-12-14,0.43074314973006644
2000,2004-12-15,0.37849461287260056
457,2004-12-30,0.3531012535095215
812,2004-12-30,0.3560168743133545
2001,2004-12-31,0.3673926998550693
1275,2005-01-07,0.3636325389767686
1167,2005-01-07,0.36192104158302146
1629,2005-01-08,0.36343351782610017
813,2005-01-15,0.3772854714964827
458,2005-01-15,0.3808101024478674
2002,2005-01-16,
1276,2005-01-23,0.3507611146196723
1168,2005-01-23,0.35025579761713743
1630,2005-01-24,0.35465739263842505
2003,2005-02-01,0.33902312753101194
1169,2005-02-08,0.3085964179287354
1277,2005-02-08,0.30884113007535535
1631,2005-02-09,
459,2005-02-16,
814,2005-02-16,
2004,2005-02-17,
1170,2005-02-24,
1278,2005-02-24,
1632,2005-02-25,0.35569447185844183
460,2005-03-04,0.2629789213339488
815,2005-03-04,0.28057241439819336
2005,2005-03-05,0.34747732616961
1279,2005-03-12,
1171,2005-03-12,
1633,2005-03-13,0.36956389558811986
461,2005-03-20,0.36305903208752477
816,2005-03-20,0.3461634485671918
2006,2005-03-21,0.35058232986678683
1172,2005-03-28,
1280,2005-03-28,
1634,2005-03-29,0.2617998562132319
462,2005-04-05,0.40242776197070873
817,2005-04-05,0.39562096605077385
2007,2005-04-06,0.34818812894324463
1173,2005-04-13,0.33615352523823583
1281,2005-04-13,0.32981669778625167
1635,2005-04-14,0.36670579109340906
