,date,ndvi
1588,2000-01-11,0.46296932362020016
757,2000-01-18,0.47656544856727123
377,2000-01-18,0.478323582559824
1151,2000-01-26,0.468467528000474
1589,2000-01-27,0.4656534269452095
758,2000-02-03,0.46889458410441875
378,2000-02-03,0.46798565052449703
1152,2000-02-11,0.48461745865643024
759,2000-02-19,
379,2000-02-19,
1590,2000-02-28,0.4960367027670145
760,2000-03-06,0.4945574626326561
380,2000-03-06,0.498069129884243
1591,2000-03-15,0.5002016946673393
761,2000-03-22,0.5145396534353495
381,2000-03-22,0.5118670091032982
1592,2000-03-31,0.5150340814143419
382,2000-04-07,
1593,2000-04-16,
762,2000-04-23,0.5181178897619247
383,2000-04-23,0.5196573100984097
1594,2000-05-02,0.520853104069829
763,2000-05-09,
1595,2000-05-18,
764,2000-05-25,
384,2000-05-25,
1153,2000-06-02,
1596,2000-06-03,
765,2000-06-10,0.6203987319022417
385,2000-06-10,0.6145504079759121
1154,2000-06-18,0.6050934325903654
386,2000-06-26,
766,2000-06-26,
387,2000-07-12,0.6247395910322666
767,2000-07-12,0.6250816024839878
768,2000-07-28,0.6018321588635445
388,2000-07-28,0.5980216171592474
2019,2000-07-29,
1597,2000-08-06,
1598,2000-08-22,
1599,2000-09-07,0.5461030062288046
1155,2000-09-22,
1600,2000-09-23,0.651031494140625
769,2000-09-30,0.6038190070539713
389,2000-09-30,0.6063192393630743
1601,2000-10-09,0.6184521950781345
770,2000-10-16,0.5985229406505823
390,2000-10-16,0.5979294795542955
1156,2000-10-24,0.4929089844226837
1602,2000-10-25,
391,2000-11-01,
771,2000-11-01,
1603,2000-11-10,0.5872385073453188
772,2000-11-17,0.5664134230464697
392,2000-11-17,0.564909229055047
2020,2000-11-18,0.5601403955370188
1604,2000-11-26,0.5667005870491266
773,2000-12-03,0.5714979767799377
393,2000-12-03,0.571726355701685
1157,2000-12-11,0.5646264422684908
1605,2000-12-12,0.5604995395988226
774,2000-12-19,
1606,2000-12-28,0.557641688734293
775,2001-01-04,0.5735764261335135
394,2001-01-04,0.5715661682188511
2021,2001-01-05,0.5496636219322681
1158,2001-01-12,0.5633477326482534
1607,2001-01-13,0.5623629465699196
776,2001-01-20,0.5597498025745153
395,2001-01-20,0.56092369556427
1159,2001-01-28,0.5510759875178337
1281,2001-01-28,0.5513678044080734
1608,2001-01-29,0.5606643073260784
777,2001-02-05,0.5471261907368898
396,2001-02-05,0.5518072415143251
2022,2001-02-06,0.5587204974144697
1160,2001-02-13,
1282,2001-02-13,
1609,2001-02-14,0.57503473572433
397,2001-02-21,0.5728404819965363
778,2001-02-21,0.569668110460043
1283,2001-03-01,0.5762895084917545
1161,2001-03-01,0.5792932622134686
1610,2001-03-02,0.5814915522933006
398,2001-03-09,0.5658123269677162
779,2001-03-09,0.5683565214276314
2023,2001-03-10,0.5662523750215769
1162,2001-03-17,
1611,2001-03-18,0.5833574514836073
399,2001-03-25,0.571811456233263
780,2001-03-25,0.5684515759348869
1612,2001-04-03,
1163,2001-04-18,0.595702912658453
1284,2001-04-18,0.6110486872494221
1613,2001-04-19,
400,2001-04-26,0.6267561204731464
781,2001-04-26,0.6291148196905851
1614,2001-05-05,
782,2001-05-12,0.5778688788414001
401,2001-05-12,0.5825050417333841
2024,2001-05-13,
1164,2001-05-20,
1285,2001-06-05,0.6758191511034966
1165,2001-06-05,0.6601330153644085
1615,2001-06-06,0.6895645707845688
402,2001-06-13,
1286,2001-06-21,0.6869946867227554
1616,2001-06-22,
783,2001-06-29,
403,2001-06-29,
1166,2001-07-07,
404,2001-07-15,
784,2001-07-15,
