,date,ndvi
1207,2000-01-03,
837,2000-01-11,0.643972494346755
190,2000-01-18,
570,2000-01-26,
838,2000-01-27,
191,2000-02-03,0.4996451022369521
571,2000-02-11,0.6647399480853762
192,2000-02-19,
1208,2000-02-20,0.6156536970819746
839,2000-02-28,
193,2000-03-06,
840,2000-03-15,
194,2000-03-22,0.6999909251928329
841,2000-03-31,
195,2000-04-07,
196,2000-04-23,
842,2000-05-02,
1209,2000-05-10,
843,2000-05-18,0.020924841695731243
197,2000-05-25,0.4911399206944874
572,2000-06-02,0.5546186634472438
198,2000-06-10,0.6114900099379675
573,2000-06-18,0.7210092042173659
199,2000-06-26,0.7160946599074772
200,2000-07-12,0.7784972241946629
201,2000-07-28,
1210,2000-07-29,
844,2000-08-22,
1211,2000-08-30,0.6448497278349741
845,2000-09-07,
1212,2000-09-15,0.674301701784134
574,2000-09-22,0.7345621602875846
202,2000-09-30,
1213,2000-10-01,
846,2000-10-09,0.7250138384955269
203,2000-10-16,
575,2000-10-24,
847,2000-10-25,
204,2000-11-01,0.7106415454830443
848,2000-11-10,
205,2000-11-17,
1214,2000-11-18,0.5735750619854245
849,2000-11-26,
206,2000-12-03,0.6520357770579202
576,2000-12-11,
850,2000-12-12,0.6774728489773614
851,2000-12-28,0.6868888216359273
207,2001-01-04,0.7097390907151359
1215,2001-01-05,0.7028504644121443
577,2001-01-12,0.6230613206114087
852,2001-01-13,0.704202293923923
208,2001-01-20,
1216,2001-01-21,0.6892183746610369
578,2001-01-28,
853,2001-01-29,
209,2001-02-05,
1217,2001-02-06,0.6438197284936905
579,2001-02-13,
854,2001-02-14,
210,2001-02-21,
1218,2001-02-22,
580,2001-03-01,0.676396040405546
855,2001-03-02,0.7169357125248228
211,2001-03-09,
1219,2001-03-10,0.6661896164928164
581,2001-03-17,
856,2001-03-18,0.7263789679322923
212,2001-03-25,
582,2001-04-18,0.7008182725736073
857,2001-04-19,
213,2001-04-26,0.7320380755833218
214,2001-05-12,0.6766994868006024
583,2001-05-20,
584,2001-06-05,0.7584825950009482
858,2001-06-06,0.7867103815078735
215,2001-06-13,
859,2001-06-22,0.25748269632458687
216,2001-06-29,0.8001563472407204
1220,2001-06-30,
585,2001-07-07,
217,2001-07-15,
1221,2001-07-16,
860,2001-07-24,0.8899834962591292
1222,2001-08-01,0.12626991029828788
586,2001-08-08,
1223,2001-08-17,0.6186178322349276
1224,2001-09-02,0.615760886669159
861,2001-09-10,0.8008415690490177
218,2001-09-17,
1225,2001-09-18,0.6700582721403666
587,2001-09-25,
862,2001-10-12,0.7754478978259224
219,2001-10-19,0.5446291365793774
863,2001-10-28,0.3549661934375763
588,2001-11-12,
864,2001-11-13,
220,2001-11-20,
589,2001-11-28,0.6967325976916722
865,2001-11-29,0.7312030264309474
221,2001-12-06,0.7081212801592691
590,2001-12-14,
866,2001-12-15,
222,2001-12-22,0.7213419692856924
1226,2001-12-23,0.4405772387981415
591,2001-12-30,0.5727459071411027
223,2002-01-07,
1227,2002-01-08,0.7084273998226438
592,2002-01-15,0.6042483913046972
224,2002-01-23,
593,2002-01-31,0.733401649764606
867,2002-02-01,
225,2002-02-08,0.7141799130610058
1228,2002-02-09,0.6807544912610736
594,2002-02-16,
868,2002-02-17,
226,2002-02-24,
595,2002-03-04,0.7213563693421227
869,2002-03-05,0.7696531491620199
227,2002-03-12,0.7285027572086878
1229,2002-03-13,0.02158938837237656
596,2002-03-20,0.7314040473529271
870,2002-03-21,
228,2002-03-28,0.759141994374139
871,2002-04-06,0.0042357781498382485
229,2002-04-13,0.788670997108732
1230,2002-04-14,
872,2002-04-22,
230,2002-04-29,0.696465545466968
873,2002-05-08,
874,2002-05-24,
231,2002-06-16,
1231,2002-06-17,0.7176513288702283
875,2002-06-25,
232,2002-07-02,0.8125190453869956
1232,2002-07-03,0.6892579700265612
597,2002-07-10,0.72018552337374
876,2002-07-11,0.7596035412379674
877,2002-07-27,0.8039980973516191
233,2002-08-03,
1233,2002-08-04,
878,2002-08-12,0.8049094149044581
234,2002-08-19,0.8945038894812266
879,2002-09-13,0.8358430606978281
235,2002-09-20,0.7052303263119288
880,2002-09-29,
236,2002-10-06,
881,2002-10-15,
237,2002-10-22,0.6253467947244644
882,2002-10-31,
238,2002-11-07,0.7498908238751547
883,2002-11-16,
239,2002-11-23,
884,2002-12-02,
885,2002-12-18,0.7653043287140983
240,2002-12-25,0.7507729402610234
