,date,ndvi
651,2000-01-03,
207,2000-01-11,0.42722291450641464
1196,2000-01-18,0.5130095209698288
1578,2000-01-26,0.49064440533620146
208,2000-01-27,
1197,2000-02-03,0.5044341170970275
1579,2000-02-11,0.53494128047609
1198,2000-02-19,
652,2000-02-20,0.4755924277666474
209,2000-02-28,0.53690087212389
1199,2000-03-06,
653,2000-03-07,
210,2000-03-15,0.4441139686371193
1200,2000-03-22,0.4867774557499659
211,2000-03-31,
1201,2000-04-07,
212,2000-04-16,
1202,2000-04-23,
213,2000-05-02,0.581569016942767
654,2000-05-10,
214,2000-05-18,0.012189571280032396
1203,2000-05-25,0.6201109666706754
1580,2000-06-02,0.5784150991005962
215,2000-06-03,0.6523549556225335
1204,2000-06-10,0.6568613331131383
1581,2000-06-18,0.6813615229056807
1205,2000-06-26,0.7737577345703734
1206,2000-07-12,0.7638140854989589
1207,2000-07-28,
655,2000-07-29,
216,2000-08-06,0.6469169293536621
217,2000-08-22,
656,2000-08-30,0.34878985218151853
218,2000-09-07,
657,2000-09-15,0.6147115497159309
1582,2000-09-22,0.662272239724795
219,2000-09-23,0.6595785378598843
1208,2000-09-30,
658,2000-10-01,
220,2000-10-09,0.6282073339434707
1209,2000-10-16,0.5712178804675633
1583,2000-10-24,
221,2000-10-25,
1210,2000-11-01,
222,2000-11-10,
1211,2000-11-17,
659,2000-11-18,
223,2000-11-26,0.5580949848201
1212,2000-12-03,0.5543265281891335
1584,2000-12-11,
224,2000-12-12,0.5419647339858166
225,2000-12-28,0.5318209255735079
1213,2001-01-04,0.5786684470720032
660,2001-01-05,0.5403788281845399
1585,2001-01-12,0.5420940420051822
226,2001-01-13,0.5033635018634147
1214,2001-01-20,0.5427388389702558
661,2001-01-21,0.5336153712503764
1586,2001-01-28,
227,2001-01-29,
1215,2001-02-05,
662,2001-02-06,0.49075077699892444
1587,2001-02-13,0.4404210467525081
228,2001-02-14,
1216,2001-02-21,
663,2001-02-22,
1588,2001-03-01,0.5451265885716392
229,2001-03-02,0.5404027048625102
1217,2001-03-09,0.5754927084052643
664,2001-03-10,0.5439773584101477
1589,2001-03-17,
230,2001-03-18,
1218,2001-03-25,0.41953566670417786
1576,2001-04-02,0.04810734129776912
231,2001-04-03,
1590,2001-04-18,0.6238093288982808
232,2001-04-19,
1219,2001-04-26,0.5771505030340889
1220,2001-05-12,0.6143163022946339
1591,2001-05-20,
1592,2001-06-05,0.659082028127852
233,2001-06-06,0.6820971258238059
1221,2001-06-13,
234,2001-06-22,0.48787998215479106
1222,2001-06-29,0.7048439328767815
665,2001-06-30,0.6336123662538269
1593,2001-07-07,
1223,2001-07-15,
666,2001-07-16,
235,2001-07-24,
667,2001-08-01,0.21411179857594625
1594,2001-08-08,
668,2001-08-17,
669,2001-09-02,0.03208334745454883
236,2001-09-10,0.6592305709107392
1224,2001-09-17,
670,2001-09-18,0.4746636149226403
1595,2001-09-25,
237,2001-10-12,
1225,2001-10-19,
238,2001-10-28,
1596,2001-11-12,
239,2001-11-13,0.6022222053234271
1226,2001-11-20,
1597,2001-11-28,0.5821922408277486
240,2001-11-29,0.5764960724683036
1227,2001-12-06,0.5850151952634863
1598,2001-12-14,
241,2001-12-15,
1228,2001-12-22,0.6004480098177787
671,2001-12-23,
1599,2001-12-30,
242,2001-12-31,
1229,2002-01-07,
672,2002-01-08,0.5558567854011949
1600,2002-01-15,0.5061716268561325
1230,2002-01-23,
1601,2002-01-31,0.6133433991447598
243,2002-02-01,
1231,2002-02-08,0.5467967855788414
673,2002-02-09,0.5683204705009656
1602,2002-02-16,
244,2002-02-17,
1232,2002-02-24,
674,2002-02-25,
1603,2002-03-04,0.5987759004442059
245,2002-03-05,0.5711420547901367
1233,2002-03-12,0.6204034809758061
675,2002-03-13,
1604,2002-03-20,0.6166897082612629
246,2002-03-21,0.5724431455743557
1234,2002-03-28,0.5379523335873676
247,2002-04-06,0.6714624687015605
1235,2002-04-13,
676,2002-04-14,0.6015291608312503
248,2002-04-22,
1236,2002-04-29,
249,2002-05-08,
250,2002-05-24,
1237,2002-06-16,
677,2002-06-17,0.6668416323507724
251,2002-06-25,
1238,2002-07-02,0.648001797142483
678,2002-07-03,0.6429105453750713
1605,2002-07-10,0.6977730331574978
252,2002-07-11,0.741521953624122
253,2002-07-27,0.7763131854890966
1239,2002-08-03,0.346453928699096
679,2002-08-04,0.26568754661042676
254,2002-08-12,0.7558458343046863
1240,2002-08-19,0.7003844138108144
255,2002-09-13,0.7324082409443499
1241,2002-09-20,0.7338114003745877
256,2002-09-29,
1242,2002-10-06,
257,2002-10-15,
1243,2002-10-22,0.5512351115290782
258,2002-10-31,
1244,2002-11-07,0.6498138299401925
259,2002-11-16,
1245,2002-11-23,0.3441796097904444
260,2002-12-02,
261,2002-12-18,0.615218642769622
1246,2002-12-25,0.6053910130748944
262,2003-01-03,
1247,2003-01-10,0.47843610699282685
263,2003-01-19,0.6141088679939711
264,2003-02-04,
1248,2003-02-11,
265,2003-02-20,0.6006063715028926
1249,2003-02-27,0.40037907660007477
266,2003-03-08,
1250,2003-03-15,0.6324091923682869
267,2003-03-24,0.640056055622036
1251,2003-03-31,0.5598283018790136
268,2003-04-09,0.5247067067836657
1252,2003-05-02,0.606015559716695
269,2003-05-11,0.0081979710606538
1253,2003-05-18,
270,2003-05-27,0.009814809566511989
1606,2003-06-27,0.7003422064237854
680,2003-07-06,0.04549898826760174
1607,2003-07-13,0.5608907768718239
1254,2003-07-21,0.7415615495375991
681,2003-08-07,
1608,2003-08-14,
1577,2003-08-14,
271,2003-08-15,0.6840208919951164
1255,2003-08-22,0.5881420276467763
682,2003-08-23,0.6349671812487296
1609,2003-08-30,0.5599661694497478
683,2003-09-08,0.6557511627471365
1610,2003-09-15,
1256,2003-09-23,0.763066920921916
684,2003-09-24,
1611,2003-10-01,0.6060730626388472
272,2003-10-02,
685,2003-10-10,0.42282500863075256
1612,2003-10-17,0.6463234741874292
273,2003-10-18,0.6658746002986962
1257,2003-10-25,
1258,2003-11-10,0.31337209583080117
1613,2003-11-18,0.44236744053307026
274,2003-11-19,
1259,2003-11-26,
686,2003-11-27,
275,2003-12-05,0.5747548143946963
1260,2003-12-12,0.6824056322477302
687,2003-12-13,0.5737885819608662
1614,2003-12-20,
276,2003-12-21,0.4842415281941021
1261,2003-12-28,0.4742574435732667
688,2003-12-29,0.25997360050678253
1615,2004-01-05,0.5793754474646381
277,2004-01-06,
1262,2004-01-13,
689,2004-01-14,
1616,2004-01-21,
278,2004-01-22,
1263,2004-01-29,0.6134707003831863
690,2004-01-30,0.5472926605923646
279,2004-02-07,0.13192128775020442
1264,2004-02-14,
691,2004-02-15,
1617,2004-02-22,0.53748664264979
280,2004-02-23,
692,2004-03-02,0.5961858204939738
1618,2004-03-09,
281,2004-03-10,
1265,2004-03-17,0.5829792995256451
693,2004-03-18,0.5776200434383081
1619,2004-03-25,
282,2004-03-26,0.5448420457099863
1266,2004-04-02,0.7197442909791356
694,2004-04-03,0.634886361607889
1620,2004-04-10,
283,2004-04-11,
1267,2004-04-18,0.6690288095338504
695,2004-04-19,0.6342987184520482
1621,2004-04-26,
284,2004-04-27,
696,2004-05-05,
1622,2004-05-12,0.6009502355136027
285,2004-05-13,0.6717067848148301
697,2004-05-21,
1623,2004-05-28,
286,2004-05-29,0.7921445546169129
1268,2004-06-05,0.6403996877017475
698,2004-06-06,0.6694627173092901
1624,2004-06-13,
287,2004-06-14,0.742641861240069
1625,2004-06-29,0.7432728282042911
288,2004-06-30,0.007541461636004813
1269,2004-07-07,
699,2004-07-08,0.6373628881715592
1626,2004-07-15,0.7809021647284631
289,2004-07-16,0.8229842954988924
1270,2004-07-23,0.7539884078355541
700,2004-07-24,0.4738116584667543
1627,2004-07-31,
290,2004-08-01,0.1763300026456515
701,2004-08-09,
1628,2004-08-16,0.7507920331087241
291,2004-08-17,0.7305599578789302
1271,2004-08-24,0.6664602757209823
702,2004-08-25,
1629,2004-09-01,
1272,2004-09-09,0.7456885442947484
703,2004-09-10,0.6867771571388049
292,2004-09-18,
704,2004-09-26,
1630,2004-10-03,
293,2004-10-04,
705,2004-10-12,0.6531123768310158
1631,2004-10-19,0.652634373124765
294,2004-10-20,
1273,2004-10-27,0.5990826155931229
706,2004-10-28,
1632,2004-11-04,0.5912369663009839
295,2004-11-05,0.6219046584197453
707,2004-11-13,
1633,2004-11-20,
296,2004-11-21,
1274,2004-11-28,
708,2004-11-29,
1634,2004-12-06,
297,2004-12-07,0.6543090927721462
1275,2004-12-14,
709,2004-12-15,0.5855747485501487
1276,2004-12-30,
710,2004-12-31,0.5697978240798931
1635,2005-01-07,0.514019238123319
298,2005-01-08,
1277,2005-01-15,0.5958646816832949
711,2005-01-16,
1636,2005-01-23,0.5403552360477901
299,2005-01-24,0.5954000052868151
712,2005-02-01,0.5780731561739427
1637,2005-02-08,
300,2005-02-09,
1278,2005-02-16,
713,2005-02-17,
1638,2005-02-24,0.5514474235424379
301,2005-02-25,
1279,2005-03-04,0.6577113579551922
714,2005-03-05,0.5852123728516152
1639,2005-03-12,
302,2005-03-13,0.7509603315875644
1280,2005-03-20,0.5664406339090968
715,2005-03-21,
1640,2005-03-28,0.6058031813222534
303,2005-03-29,0.1465194094039145
1281,2005-04-05,
716,2005-04-06,0.6353811354053263
1641,2005-04-13,0.6636480868977753
304,2005-04-14,0.632515308258409
1282,2005-04-21,
717,2005-04-22,
1642,2005-04-29,0.7103817304786371
305,2005-04-30,
718,2005-05-08,
1643,2005-05-15,0.4870624937573258
306,2005-05-16,0.6256706996096506
719,2005-05-24,0.7341583190726585
1644,2005-05-31,
307,2005-06-01,
1283,2005-06-08,0.4022260693217982
720,2005-06-09,
1645,2005-06-16,
1284,2005-06-24,
721,2005-06-25,0.06351753174751794
1285,2005-07-10,0.7852075929138936
722,2005-07-11,0.08426310113974012
1646,2005-07-18,0.7072227185680753
308,2005-07-19,
723,2005-07-27,
1647,2005-08-03,
309,2005-08-04,0.26277685461128214
1286,2005-08-11,0.47251681817902463
724,2005-08-12,
310,2005-08-20,
1648,2005-09-04,0.751889626590573
1287,2005-09-12,0.7553224008099562
725,2005-09-13,0.6336642726748979
1649,2005-09-20,
311,2005-09-21,
1288,2005-09-28,
726,2005-09-29,0.6721157830994147
312,2005-10-07,
1289,2005-10-14,0.6662003635132484
727,2005-10-15,
1650,2005-10-22,
313,2005-10-23,
1290,2005-10-30,0.6789838695520499
728,2005-10-31,0.5581559021735475
1651,2005-11-07,
314,2005-11-08,
1291,2005-11-15,
729,2005-11-16,
1652,2005-11-23,
315,2005-11-24,0.6798159748721285
1292,2005-12-01,0.6850394225405936
316,2005-12-10,0.6630417687548062
1293,2005-12-17,
317,2005-12-26,
1294,2006-01-02,0.6144462026174558
318,2006-01-11,0.6331899650141494
1653,2006-01-26,
319,2006-01-27,
730,2006-02-04,
1654,2006-02-11,
320,2006-02-12,
1295,2006-02-19,0.5799969376710357
731,2006-02-20,
1655,2006-02-27,0.4537280961161568
321,2006-02-28,0.6414469288733228
1296,2006-03-07,
732,2006-03-08,0.6369260385835253
322,2006-03-16,0.6185129566325083
1297,2006-03-23,0.628604622788526
1656,2006-03-31,0.606677562859999
323,2006-04-01,0.47367571999629343
1298,2006-04-08,0.6738250410678436
733,2006-04-09,
1657,2006-04-16,0.68377271152678
324,2006-04-17,
1299,2006-04-24,
734,2006-04-25,0.596970469545987
1658,2006-05-02,
325,2006-05-03,
1300,2006-05-10,
735,2006-05-11,
1659,2006-05-18,
736,2006-05-27,
1660,2006-06-03,
1661,2006-06-19,
737,2006-06-28,0.7313449701078895
738,2006-07-14,
1301,2006-07-29,
739,2006-07-30,0.6781659345237576
326,2006-08-07,0.8110905728091008
1302,2006-08-14,0.7846473698909461
1662,2006-08-22,
327,2006-08-23,
740,2006-08-31,
1663,2006-09-07,
1303,2006-09-15,0.7002496693636318
741,2006-09-16,
1664,2006-09-23,0.6668746967096718
328,2006-09-24,0.788345695454247
1304,2006-10-01,
742,2006-10-02,
1665,2006-10-09,0.5047726118138858
329,2006-10-10,
1305,2006-10-17,
330,2006-10-26,
743,2006-11-03,0.6100729867106393
331,2006-11-11,
1306,2006-11-18,0.664332690777557
744,2006-11-19,0.6403639131054588
1666,2006-11-26,
332,2006-11-27,
1307,2006-12-04,
745,2006-12-05,0.6053139070669812
1667,2006-12-12,
333,2006-12-13,
1308,2006-12-20,0.49620037700921765
746,2006-12-21,0.593087673896835
1668,2006-12-28,0.6415742248499474
334,2006-12-29,0.5992845230632358
1309,2007-01-05,0.5863842687220308
747,2007-01-06,
1669,2007-01-13,
335,2007-01-14,
1310,2007-01-21,0.5618377307104686
748,2007-01-22,
1670,2007-01-29,0.6268364723746469
336,2007-01-30,0.6245669620521105
749,2007-02-07,0.558916566120524
1671,2007-02-14,0.6147891448265842
337,2007-02-15,0.6802272222885469
1311,2007-02-22,0.719797993446643
750,2007-02-23,0.6309241617009753
1672,2007-03-02,0.6889148173080821
338,2007-03-03,0.5571000619737206
1312,2007-03-10,0.6898730776342403
751,2007-03-11,
1673,2007-03-18,
339,2007-03-19,
1313,2007-03-26,
752,2007-03-27,
1674,2007-04-03,0.630994917280009
340,2007-04-04,
1314,2007-04-11,0.6828686837220659
753,2007-04-12,0.6712516271540907
1675,2007-04-19,0.5350362800923334
1315,2007-04-27,0.6939242308338484
754,2007-04-28,
1676,2007-05-05,0.6760520158576317
341,2007-05-06,0.39356735992586034
1316,2007-05-13,0.4637411768518463
755,2007-05-14,0.5482786086951793
1677,2007-05-21,
342,2007-05-22,0.5809961755524624
343,2007-06-07,0.5543196770727787
756,2007-06-15,0.7212633355235567
344,2007-06-23,
757,2007-07-01,
1678,2007-07-08,0.7491620165758391
345,2007-07-09,0.4825499063919461
758,2007-07-17,0.7208321633793059
1679,2007-07-24,0.7935514180433183
346,2007-07-25,0.7621563794458804
1680,2007-08-09,0.7195138432541672
347,2007-08-10,0.712517983620129
1317,2007-08-17,0.7829643066237573
759,2007-08-18,0.6693124917088722
1681,2007-08-25,0.7036983733679973
348,2007-08-26,0.7446958366652046
760,2007-09-03,
1682,2007-09-10,
349,2007-09-11,
1318,2007-09-18,0.7522166211217169
761,2007-09-19,0.6463268131625897
1683,2007-09-26,
1319,2007-10-04,
762,2007-10-05,
350,2007-10-13,0.6445524756540475
1320,2007-10-20,0.4609028685092926
351,2007-10-29,0.37523837576090957
1321,2007-11-05,
352,2007-11-14,0.5701198876951556
1322,2007-11-21,
353,2007-11-30,
1323,2007-12-07,
354,2007-12-16,
1324,2007-12-23,
355,2008-01-01,0.5391213291112029
1325,2008-01-08,0.6571855377279172
356,2008-01-17,
1326,2008-01-24,0.6493367866627754
763,2008-01-25,0.5702938321901827
1684,2008-02-01,0.5713022623439225
357,2008-02-02,
1327,2008-02-09,0.6255718885433106
764,2008-02-10,0.5733395345559738
358,2008-02-18,
1328,2008-02-25,0.6551878810638472
765,2008-02-26,
1685,2008-03-04,0.36687103512031694
359,2008-03-05,
1329,2008-03-12,0.6552690105932182
766,2008-03-13,
1686,2008-03-20,0.6670059089352482
360,2008-03-21,
1330,2008-03-28,0.6595040012379082
361,2008-04-06,0.6585470234720823
1331,2008-04-13,0.7142013045800786
362,2008-04-22,
1332,2008-04-29,
363,2008-05-08,
1333,2008-05-15,
364,2008-05-24,
1334,2008-05-31,0.6058837567041333
365,2008-06-09,0.8009913572716333
1335,2008-06-16,0.38050475508152015
366,2008-06-25,0.7589606687940025
1336,2008-07-02,
367,2008-07-11,
1337,2008-07-18,
368,2008-07-27,0.7953005582016217
1338,2008-08-03,
369,2008-08-12,0.7884675896117851
1339,2008-08-19,0.8017324201611332
370,2008-08-28,0.8114412878234243
1340,2008-09-04,
371,2008-09-13,0.6998299962871677
1341,2008-09-20,0.7308175027843505
767,2008-09-21,
1687,2008-09-28,0.6378008825641099
372,2008-09-29,
1342,2008-10-06,0.7406034876117944
768,2008-10-07,
1688,2008-10-14,0.6725263900700069
373,2008-10-15,0.7045129102711776
1343,2008-10-22,0.598615805308024
769,2008-10-23,0.583699145791482
1689,2008-10-30,
374,2008-10-31,
1690,2008-11-15,
375,2008-11-16,
1344,2008-11-23,0.6676108987680303
770,2008-11-24,0.6093286670186892
1691,2008-12-01,
376,2008-12-02,
1345,2008-12-09,0.6857547015965391
771,2008-12-10,
1692,2008-12-17,0.570360414481082
377,2008-12-18,0.6433982585563142
1346,2008-12-25,
772,2008-12-26,
378,2009-01-03,
1347,2009-01-10,0.5769808280644118
773,2009-01-11,0.5804024596198075
1693,2009-01-18,0.5742200209068603
379,2009-01-19,0.6509672240301324
1348,2009-01-26,0.6204627959146387
1694,2009-02-03,0.6346009797891792
380,2009-02-04,0.5676112230867147
1349,2009-02-11,0.6728950171243577
774,2009-02-12,0.589133386455831
1695,2009-02-19,
381,2009-02-20,
775,2009-02-28,
1696,2009-03-07,0.695372126945833
382,2009-03-08,0.4845738716778301
1350,2009-03-15,0.4540340976903633
776,2009-03-16,
383,2009-03-24,
1351,2009-03-31,0.6887546115164691
777,2009-04-01,0.5782133388478738
384,2009-04-09,
1352,2009-04-16,
778,2009-04-17,
385,2009-04-25,0.655345268476577
779,2009-05-03,0.41480667939802424
1353,2009-05-18,0.6721415897311808
780,2009-05-19,0.520012973674706
386,2009-05-27,0.15467401097218195
1354,2009-06-03,
387,2009-06-12,
388,2009-07-14,0.34046855970980633
389,2009-07-30,0.665007495017932
1355,2009-08-22,
1697,2009-08-30,
1356,2009-09-07,0.7870686919916243
1698,2009-09-15,
390,2009-09-16,
1357,2009-09-23,0.762084086995096
781,2009-09-24,0.5299199536746861
391,2009-10-02,
392,2009-10-18,0.7337916675676215
1358,2009-10-25,0.7334214745532899
782,2009-10-26,0.6012796723112768
393,2009-11-03,0.6215797892165563
1359,2009-11-10,0.6536301006957922
783,2009-11-11,0.5925594074588244
394,2009-11-19,0.7168040530857357
1360,2009-11-26,
784,2009-11-27,0.5964728429609415
395,2009-12-05,
1361,2009-12-12,
785,2009-12-13,0.49293770798209574
396,2009-12-21,0.6374675745055789
1362,2009-12-28,0.45337340897983974
397,2010-01-06,0.5843077711169682
1363,2010-01-13,0.5833114268524306
786,2010-01-14,0.23644327455096772
398,2010-01-22,
1364,2010-01-29,
787,2010-01-30,0.5581864833223577
1699,2010-02-06,0.6274313696083569
399,2010-02-07,
1365,2010-02-14,0.5179219134852951
788,2010-02-15,0.4357946507987521
400,2010-02-23,0.6247114099207378
1366,2010-03-02,
401,2010-03-11,
1367,2010-03-18,0.5643707833592854
789,2010-03-19,0.5904178502304214
402,2010-03-27,
1368,2010-04-03,0.65595228056844
403,2010-04-12,
1369,2010-04-19,0.6478063492547899
1370,2010-05-21,
404,2010-05-30,0.8501961128106191
1371,2010-06-06,
405,2010-06-15,
406,2010-07-17,0.7277315320476653
