,date,ndvi
1376,2000-01-11,0.5784487597870104
377,2000-01-18,0.5811425217173317
592,2000-01-18,0.5763830894773657
986,2000-01-26,0.5624695804082986
1377,2000-01-27,0.5593468709425492
593,2000-02-03,0.5746599598364397
378,2000-02-03,0.5760515986969977
987,2000-02-11,0.5721272984237381
379,2000-02-19,0.5828023638689156
594,2000-02-19,0.578632213401072
1378,2000-02-28,0.6174302232084852
595,2000-03-06,0.6003726964647119
380,2000-03-06,0.6034902835434134
1379,2000-03-15,0.5994189530611038
381,2000-03-22,0.6216664788397875
596,2000-03-22,0.6228843119108316
1380,2000-03-31,0.6153219558975914
382,2000-04-07,
1381,2000-04-16,
383,2000-04-23,0.6662218078519359
597,2000-04-23,0.6676887187993888
1382,2000-05-02,0.6376158586054137
598,2000-05-09,
1383,2000-05-18,
599,2000-05-25,0.5263252371188366
384,2000-05-25,
1384,2000-06-03,0.3020732972830061
600,2000-06-10,0.7365241159092296
385,2000-06-10,0.726483075727116
386,2000-06-26,
601,2000-06-26,
602,2000-07-12,0.7578836182753245
387,2000-07-12,0.7509943328120493
603,2000-07-28,0.7531508586623453
388,2000-07-28,0.7478262213143436
1814,2000-07-29,
1385,2000-08-06,
1386,2000-08-22,
1387,2000-09-07,
1388,2000-09-23,0.737393940036947
604,2000-09-30,0.747746287873297
389,2000-09-30,0.7514292019786257
1389,2000-10-09,0.7450329769741405
390,2000-10-16,0.7332961315458472
605,2000-10-16,0.7332364465251113
988,2000-10-24,
1390,2000-10-25,
391,2000-11-01,
606,2000-11-01,
1391,2000-11-10,0.717056574695038
607,2000-11-17,0.6998815816460233
392,2000-11-17,0.70700506549893
1815,2000-11-18,0.650778023130966
1392,2000-11-26,0.6924411767359935
608,2000-12-03,0.6901726334383994
393,2000-12-03,0.6918815618211572
989,2000-12-11,0.6627647231022517
1393,2000-12-12,0.652784801793821
609,2000-12-19,
1394,2000-12-28,0.6429591373060689
394,2001-01-04,0.6739232273715915
610,2001-01-04,0.6733395425659238
1816,2001-01-05,0.626550529942368
990,2001-01-12,0.639777274294333
1395,2001-01-13,0.6448758614785743
395,2001-01-20,0.6349758293592569
611,2001-01-20,0.6319924466537706
991,2001-01-28,0.6325483823364432
1069,2001-01-28,0.6298971930236528
1396,2001-01-29,0.6233861297369003
396,2001-02-05,0.6372045572056915
612,2001-02-05,0.6281463390950001
1817,2001-02-06,0.6168301308696921
992,2001-02-13,0.5030857890844346
1070,2001-02-13,0.5053232565522194
1397,2001-02-14,0.6334950413667794
613,2001-02-21,0.6442744817697641
397,2001-02-21,0.6472045810836734
993,2001-03-01,0.6508868341193054
1071,2001-03-01,0.6463561595389337
1398,2001-03-02,0.6406920638048287
614,2001-03-09,0.6604251807386224
398,2001-03-09,0.6591412181204014
1818,2001-03-10,0.6355395222252066
994,2001-03-17,
1399,2001-03-18,0.6592769171252395
615,2001-03-25,0.6474973040096687
399,2001-03-25,0.6509792615066875
1400,2001-04-03,
1072,2001-04-18,0.686448338356885
995,2001-04-18,0.6853643159071604
1401,2001-04-19,
616,2001-04-26,0.7235319659565435
400,2001-04-26,0.723054155255809
1402,2001-05-05,
401,2001-05-12,0.6735349314080344
617,2001-05-12,0.659929489923848
1819,2001-05-13,
996,2001-05-20,
997,2001-06-05,
1073,2001-06-05,0.42558846406606365
1403,2001-06-06,0.7803614049246818
402,2001-06-13,
1074,2001-06-21,0.7481604408134114
1404,2001-06-22,
403,2001-06-29,
618,2001-06-29,
998,2001-07-07,
404,2001-07-15,0.55665260759783
619,2001-07-15,0.5704530193047089
1075,2001-07-23,
1405,2001-07-24,
1820,2001-08-01,
1076,2001-08-08,0.772082232164614
999,2001-08-08,0.7668659804445325
620,2001-08-16,
1821,2001-08-17,0.5203940580138052
621,2001-09-01,
1822,2001-09-02,0.4779073546330134
1406,2001-09-10,0.8003506425655248
405,2001-09-17,
622,2001-09-17,
1823,2001-09-18,0.33854448795318604
1000,2001-09-25,
1077,2001-09-25,0.5834476351737976
1407,2001-09-26,
1408,2001-10-12,0.7976469460761909
406,2001-10-19,
623,2001-10-19,
1409,2001-10-28,
1824,2001-11-05,0.7033905115994541
1078,2001-11-12,
1410,2001-11-13,
407,2001-11-20,
624,2001-11-20,
1001,2001-11-28,0.7170994173396718
1079,2001-11-28,0.7203944262230034
1411,2001-11-29,0.7371184049230634
408,2001-12-06,0.7173873375762593
625,2001-12-06,0.7172526301759662
1080,2001-12-14,0.6677973595532504
1002,2001-12-14,0.6688502728939056
1412,2001-12-15,0.6913519537810123
409,2001-12-22,0.7119060682527948
1825,2001-12-23,0.6531705928571295
1081,2001-12-30,0.653385604872848
1413,2001-12-31,0.6987585335066825
626,2002-01-07,0.6768673775774059
410,2002-01-07,0.6750194963180657
1826,2002-01-08,0.44729631281260285
1082,2002-01-15,0.6116069103732255
1003,2002-01-15,0.6139015943715066
627,2002-01-23,0.6679402065999579
411,2002-01-23,0.669743770902807
1827,2002-01-24,0.6498152776197953
1004,2002-01-31,0.6767738578897534
1083,2002-01-31,0.6769409766702941
1414,2002-02-01,0.6662861768043403
412,2002-02-08,
628,2002-02-08,
1005,2002-02-16,
1415,2002-02-17,
629,2002-02-24,0.6590322328336311
413,2002-02-24,0.6606318119800453
1828,2002-02-25,
1006,2002-03-04,0.6900129462733413
