,date,ndvi
846,2000-01-03,
402,2000-01-11,0.6920641565322876
403,2000-01-27,0.6647165155410766
847,2000-02-20,0.6445837879180909
404,2000-02-28,0.7173720121383667
848,2000-03-07,0.5848521602153778
405,2000-03-15,0.6883711528778077
406,2000-03-31,0.6744621229171753
407,2000-04-16,0.7015674591064454
408,2000-05-02,
849,2000-05-10,
409,2000-05-18,0.0018013020511716605
410,2000-06-03,0.6976798272132874
850,2000-07-29,0.307945693731308
411,2000-08-06,0.7871858191490173
412,2000-08-22,
851,2000-08-30,
413,2000-09-07,0.6314414799213409
852,2000-09-15,0.7025661301612854
414,2000-09-23,
853,2000-10-01,
415,2000-10-09,0.7604237222671509
416,2000-10-25,
417,2000-11-10,0.74020512342453
854,2000-11-18,0.6589847779273986
418,2000-11-26,0.7307334089279174
419,2000-12-12,0.7024654650688171
420,2000-12-28,0.4818143169085185
855,2001-01-05,0.6395765209197999
421,2001-01-13,0.652138967514038
856,2001-01-21,0.6367867183685302
422,2001-01-29,0.64148108959198
857,2001-02-06,0.6392438769340515
423,2001-02-14,0.6476662588119507
858,2001-02-22,0.5754701185226441
424,2001-03-02,0.6565565085411071
859,2001-03-10,0.6182809019088745
425,2001-03-18,0.6655987334251404
426,2001-04-03,
427,2001-04-19,
428,2001-06-06,0.725583086013794
429,2001-06-22,
860,2001-06-30,
861,2001-07-16,
430,2001-07-24,
862,2001-08-01,
863,2001-08-17,
864,2001-09-02,
431,2001-09-10,0.7490582847595215
865,2001-09-18,
432,2001-10-12,0.7451001691818238
433,2001-10-28,
434,2001-11-13,0.727521071434021
435,2001-11-29,0.7176458430290221
436,2001-12-15,0.6754214286804199
866,2001-12-23,0.6665639948844909
437,2001-12-31,0.6984812760353089
867,2002-01-08,0.5905786180496216
438,2002-02-01,0.6570537376403809
868,2002-02-09,0.6177002429962157
439,2002-02-17,0.6502983808517456
869,2002-02-25,0.5900725436210632
440,2002-03-05,0.6770635890960692
870,2002-03-13,
441,2002-03-21,0.6593997621536255
442,2002-04-06,0.03138969403225929
871,2002-04-14,0.5588197529315948
