,date,ndvi
1076,2000-01-11,0.659224553203041
374,2000-01-18,0.6895043582401492
1077,2000-01-27,
375,2000-02-03,0.6916997063566338
376,2000-02-19,
1078,2000-02-28,0.7222549502145161
377,2000-03-06,0.6971854269504547
1079,2000-03-15,0.7379611737348817
378,2000-03-22,0.7342002202164043
1080,2000-03-31,0.7255208031697706
1081,2000-04-16,
379,2000-04-23,0.750971259041266
1082,2000-05-02,0.7236014333638279
380,2000-05-09,
1083,2000-05-18,
381,2000-05-25,0.16517431361276205
1084,2000-06-03,0.7914159277623349
382,2000-06-10,0.6499036394736983
383,2000-06-26,0.8092911181350548
384,2000-07-12,0.8034117140553214
385,2000-07-28,0.7706425995989279
1486,2000-07-29,
1085,2000-08-06,
1086,2000-08-22,
1087,2000-09-07,0.7785920575261116
1088,2000-09-23,0.7529448203065179
386,2000-09-30,0.7658119682561267
1089,2000-10-09,0.7303211174227975
387,2000-10-16,
1090,2000-10-25,0.5100945086190196
388,2000-11-01,0.7464283217083324
1091,2000-11-10,0.7166849672794342
389,2000-11-17,
1487,2000-11-18,0.6713847118345174
1092,2000-11-26,0.629525795240294
390,2000-12-03,0.7148567499084906
1093,2000-12-12,0.6989674351432107
391,2000-12-19,
1094,2000-12-28,0.6924230761148713
392,2001-01-04,0.7330671575936404
1488,2001-01-05,0.6805631166154688
1095,2001-01-13,0.6732362979515032
393,2001-01-20,0.6120836734771729
769,2001-01-28,0.6671990867365489
1096,2001-01-29,0.7094956135207956
394,2001-02-05,
1489,2001-02-06,0.6789042218164965
770,2001-02-13,
1097,2001-02-14,
395,2001-02-21,0.7082698040387847
771,2001-03-01,0.7025404802777551
1098,2001-03-02,0.7093528712337668
396,2001-03-09,0.6543054164133288
1490,2001-03-10,0.6829310631887479
1099,2001-03-18,0.7133072702722116
397,2001-03-25,0.5433867652416713
1100,2001-04-03,
772,2001-04-18,0.7281940057873726
1101,2001-04-19,0.48885859205114723
398,2001-04-26,0.7390420687469569
1102,2001-05-05,
399,2001-05-12,0.6041239083142519
1491,2001-05-13,
773,2001-06-05,
1103,2001-06-06,0.7894035848704252
774,2001-06-21,0.7752975015477701
1104,2001-06-22,
400,2001-06-29,
401,2001-07-15,
775,2001-07-23,
1105,2001-07-24,
1492,2001-08-01,
776,2001-08-08,0.7366948168386113
402,2001-08-16,
1493,2001-08-17,
403,2001-09-01,
1494,2001-09-02,0.47620584040202873
1106,2001-09-10,0.7924412563443184
404,2001-09-17,0.7818371938033537
1495,2001-09-18,
777,2001-09-25,
1107,2001-09-26,
1108,2001-10-12,0.7752613811330362
405,2001-10-19,
1109,2001-10-28,0.7611410834572532
1496,2001-11-05,0.7000277110121467
778,2001-11-12,
1110,2001-11-13,
406,2001-11-20,
779,2001-11-28,0.7222467728636481
1111,2001-11-29,0.7362820865078405
407,2001-12-06,0.7390693351626396
780,2001-12-14,0.6545212724142604
1112,2001-12-15,
1497,2001-12-23,0.6897469664161855
781,2001-12-30,0.675984443927353
1113,2001-12-31,
408,2002-01-07,
1498,2002-01-08,0.7119849547743797
782,2002-01-15,
409,2002-01-23,0.7267300737175074
1499,2002-01-24,0.633890587110798
783,2002-01-31,0.7440014698288657
1114,2002-02-01,0.7360780537128448
410,2002-02-08,
1115,2002-02-17,
411,2002-02-24,
1500,2002-02-25,0.6254366429691964
784,2002-03-04,0.7464314766905524
1116,2002-03-05,0.7622688839381391
412,2002-03-12,0.740688178349625
785,2002-03-20,0.7731146135113456
1117,2002-03-21,0.7688904865221544
413,2002-03-28,
414,2002-04-13,0.8153910799459978
1501,2002-04-14,0.6047488525509834
1118,2002-04-22,
415,2002-04-29,0.749655548596021
1119,2002-05-08,
1120,2002-05-24,
416,2002-06-16,
1502,2002-06-17,0.7499334128065542
417,2002-07-02,0.8389649763703346
1503,2002-07-03,
786,2002-07-10,0.7695680639960549
1121,2002-07-11,
1122,2002-07-27,0.8278333070603284
418,2002-08-03,
1504,2002-08-04,
1123,2002-08-12,
419,2002-08-19,0.872704114426266
1124,2002-09-13,0.684308222071691
420,2002-09-20,
1125,2002-09-29,0.8154956888068806
421,2002-10-06,0.8021891381252895
1126,2002-10-15,0.8131853328509764
422,2002-10-22,0.7948311445387928
1127,2002-10-31,
423,2002-11-07,0.7930789129300551
1128,2002-11-16,
424,2002-11-23,0.7609489871696993
1129,2002-12-02,
1130,2002-12-18,
425,2002-12-25,0.7999183657494459
