,date,ndvi
1587,2000-01-11,0.5828945402588163
375,2000-01-18,0.5792718827724456
755,2000-01-18,0.58095963654064
1149,2000-01-26,0.5776798512254442
1588,2000-01-27,0.5655466729686373
756,2000-02-03,0.5953219497487658
376,2000-02-03,0.5941135989768164
1150,2000-02-11,
377,2000-02-19,0.5923736897252855
757,2000-02-19,0.594382357739267
1589,2000-02-28,0.6398015731856938
378,2000-03-06,0.6230729208106086
758,2000-03-06,0.6226372981355305
1590,2000-03-15,0.6350335003364654
759,2000-03-22,0.6612495730320612
379,2000-03-22,0.6587280985854921
1591,2000-03-31,0.644191536165419
380,2000-04-07,
1592,2000-04-16,
760,2000-04-23,0.7083346467642556
381,2000-04-23,0.7047481359470459
1593,2000-05-02,0.6729693824336643
761,2000-05-09,
1594,2000-05-18,
762,2000-05-25,0.11767751339172561
382,2000-05-25,
1151,2000-06-02,
1595,2000-06-03,
383,2000-06-10,0.7605031515870776
763,2000-06-10,0.7713007586342949
1152,2000-06-18,0.7052033770652044
764,2000-06-26,
384,2000-06-26,
765,2000-07-12,0.836312636023476
385,2000-07-12,0.8284579302583421
766,2000-07-28,0.806150047552018
386,2000-07-28,0.7992569960298993
2025,2000-07-29,
1596,2000-08-06,0.66539656548273
1597,2000-08-22,
1598,2000-09-07,
1153,2000-09-22,
1599,2000-09-23,0.7966269666240328
387,2000-09-30,0.776197999715805
767,2000-09-30,0.7730112473169962
1600,2000-10-09,0.7852990740821476
768,2000-10-16,0.7683427050000146
388,2000-10-16,0.7679603199164072
1154,2000-10-24,
1601,2000-10-25,
389,2000-11-01,
769,2000-11-01,
1602,2000-11-10,0.6933435698350271
390,2000-11-17,0.6518925428390503
770,2000-11-17,0.6546657837572551
2026,2000-11-18,0.6139069866566431
1603,2000-11-26,0.6409098584027517
391,2000-12-03,0.6479098115648543
771,2000-12-03,0.6475823195207687
1155,2000-12-11,0.6316163958538147
1604,2000-12-12,0.6233194690375101
772,2000-12-19,
1605,2000-12-28,0.6089106925896236
773,2001-01-04,0.6275792838562103
392,2001-01-04,0.6229118399676822
2027,2001-01-05,0.5856490121001289
1156,2001-01-12,0.6129999884537288
1606,2001-01-13,0.6123483904770443
393,2001-01-20,0.6116324123882112
774,2001-01-20,0.6106297877572832
1280,2001-01-28,0.6089701297737303
1157,2001-01-28,0.608627867131006
1607,2001-01-29,0.6061350341354097
394,2001-02-05,0.6111298210564113
775,2001-02-05,0.6126555495318912
2028,2001-02-06,0.6078753918409348
1158,2001-02-13,0.5453293302229473
1281,2001-02-13,0.5470915798630034
1608,2001-02-14,0.604006460025197
776,2001-02-21,0.6362120239507584
395,2001-02-21,0.6357765446106592
1282,2001-03-01,0.6503464756976991
1159,2001-03-01,0.6554643831082753
1609,2001-03-02,0.6299770666020258
777,2001-03-09,0.657589595232691
396,2001-03-09,0.654247467716535
2029,2001-03-10,0.6299458664088023
1160,2001-03-17,
1610,2001-03-18,0.6518697511582147
397,2001-03-25,0.633310623112179
778,2001-03-25,0.6344500063430696
1611,2001-04-03,
1283,2001-04-18,0.6838913623775754
1161,2001-04-18,0.6785593309572766
1612,2001-04-19,
779,2001-04-26,0.724586872827439
398,2001-04-26,0.7217365283341635
1613,2001-05-05,
780,2001-05-12,
399,2001-05-12,0.40823550765949584
2030,2001-05-13,
1162,2001-05-20,
1284,2001-06-05,0.7736493065243676
1163,2001-06-05,0.7587690410159883
1614,2001-06-06,0.7859850327173868
400,2001-06-13,
1285,2001-06-21,0.7565288586275917
1615,2001-06-22,
401,2001-06-29,
781,2001-06-29,
1164,2001-07-07,
402,2001-07-15,0.6872115489982423
782,2001-07-15,0.6868128478527068
1286,2001-07-23,
1616,2001-07-24,
2031,2001-08-01,
1165,2001-08-08,0.7609843838782537
1287,2001-08-08,0.7671054175921849
783,2001-08-16,
2032,2001-08-17,
784,2001-09-01,
2033,2001-09-02,0.5553860033551852
1617,2001-09-10,0.7833146977992285
785,2001-09-17,
403,2001-09-17,
2034,2001-09-18,
1166,2001-09-25,
1288,2001-09-25,
1618,2001-09-26,
1619,2001-10-12,0.785886470760618
404,2001-10-19,
786,2001-10-19,
1620,2001-10-28,
2035,2001-11-05,0.6745036542415619
1167,2001-11-12,
1289,2001-11-12,
1621,2001-11-13,
405,2001-11-20,
787,2001-11-20,
1290,2001-11-28,0.6392194742248173
1168,2001-11-28,0.6375223022131692
1622,2001-11-29,0.6339558568738756
406,2001-12-06,0.6185206934100106
788,2001-12-06,0.6193981021642684
1169,2001-12-14,0.5855675630626224
1291,2001-12-14,0.5857082569882983
1623,2001-12-15,0.5920619049242565
407,2001-12-22,0.6117195586363474
2036,2001-12-23,0.5680379824978965
1292,2001-12-30,0.5715814992075875
1170,2001-12-30,0.5723989662669954
1624,2001-12-31,0.5490370286362513
408,2002-01-07,0.5836563039393652
789,2002-01-07,0.5855583576929001
2037,2002-01-08,0.4923621863126755
1293,2002-01-15,0.5432284190541221
1171,2002-01-15,0.5463810463746389
790,2002-01-23,0.5887134458337512
409,2002-01-23,0.5863091072865895
2038,2002-01-24,0.559826672077179
1294,2002-01-31,0.5965293042716525
1172,2002-01-31,0.5959625371864864
1625,2002-02-01,0.584090205175536
791,2002-02-08,
410,2002-02-08,0.5638902187347412
1173,2002-02-16,
1626,2002-02-17,0.5712381927740007
411,2002-02-24,0.5956141246216639
792,2002-02-24,0.5960823403937475
2039,2002-02-25,0.5233996510505676
1295,2002-03-04,0.6219970619394666
1174,2002-03-04,0.6222482401700248
1627,2002-03-05,0.6250135068382535
793,2002-03-12,0.6316721318733124
412,2002-03-12,0.6327100467114222
1296,2002-03-20,0.6851546402488435
1175,2002-03-20,0.6874229397092547
1628,2002-03-21,0.685858938665617
794,2002-03-28,0.7245643252418154
413,2002-03-28,0.7229788573015302
795,2002-04-13,0.7822415459723701
414,2002-04-13,0.7831181259382337
2040,2002-04-14,
1629,2002-04-22,
796,2002-04-29,
415,2002-04-29,
1630,2002-05-08,
1631,2002-05-24,
797,2002-06-16,
416,2002-06-16,
2041,2002-06-17,0.709055110102608
798,2002-07-02,0.8167682148161388
417,2002-07-02,0.8037372472740355
2042,2002-07-03,0.5793850322564443
1176,2002-07-10,
1297,2002-07-10,0.685334535581725
1632,2002-07-11,
1633,2002-07-27,0.79372843674251
799,2002-08-03,
418,2002-08-03,
2043,2002-08-04,
1634,2002-08-12,
419,2002-08-19,
800,2002-08-19,0.8163654655218124
1635,2002-09-13,0.7698469786416916
801,2002-09-20,0.7836022078990936
420,2002-09-20,0.78242778919992
1636,2002-09-29,0.7970919225897108
802,2002-10-06,
421,2002-10-06,0.6376513838768005
1637,2002-10-15,
422,2002-10-22,0.7876563412802561
803,2002-10-22,0.7855932116508484
1638,2002-10-31,
423,2002-11-07,
804,2002-11-07,
1639,2002-11-16,
805,2002-11-23,
424,2002-11-23,0.41047782614117584
1640,2002-12-02,0.6215817992176328
1641,2002-12-18,
806,2002-12-25,0.6823152623006276
425,2002-12-25,0.6786146908998489
1642,2003-01-03,0.6231514733462107
807,2003-01-10,0.6662653159527551
426,2003-01-10,0.6653736595596587
1643,2003-02-04,0.6246514462289356
427,2003-02-11,
808,2003-02-11,0.6152051850443794
1644,2003-02-20,0.6250762471130916
809,2003-02-27,0.6716511050860087
428,2003-02-27,0.6686219487871442
1645,2003-03-08,
810,2003-03-15,0.6576208429677146
429,2003-03-15,0.6549612241131919
1646,2003-03-24,0.6882295388550985
811,2003-03-31,
430,2003-03-31,
1647,2003-04-09,0.6946429397378648
812,2003-04-16,
1648,2003-04-25,
431,2003-05-02,
813,2003-05-02,
1649,2003-05-11,
432,2003-05-18,
814,2003-05-18,
1650,2003-05-27,0.768121539127259
1177,2003-06-27,0.5932425019286928
1178,2003-07-13,0.7689652797721682
1298,2003-07-13,0.778670364902133
433,2003-07-21,0.8365666625045595
815,2003-07-21,0.8458106929347627
2044,2003-07-22,0.7538874064173017
1179,2003-08-14,0.7671909318083809
1299,2003-08-14,0.7734394754682269
1651,2003-08-15,0.8237121487657229
434,2003-08-22,0.8501360605160396
816,2003-08-22,0.8550537275889564
2045,2003-08-23,0.7478013904321762
1300,2003-08-30,
1180,2003-08-30,
1301,2003-09-15,0.7820926876295181
1181,2003-09-15,0.7804049963042851
435,2003-09-23,0.8229150308503046
817,2003-09-23,0.8244773182604049
2046,2003-09-24,0.7634976477850052
1182,2003-10-01,0.8061681304659163
1302,2003-10-01,0.8065077563126883
1652,2003-10-02,0.8043364223506716
2047,2003-10-10,0.7684052075658526
1183,2003-10-17,0.7920588269120171
1303,2003-10-17,0.7925285186086382
1653,2003-10-18,0.7817975878715515
436,2003-10-25,
2048,2003-10-26,0.5232089892739341
437,2003-11-10,0.709785784993853
818,2003-11-10,0.7096638821420216
1304,2003-11-18,0.6406650876715071
1184,2003-11-18,0.6386006226142248
1654,2003-11-19,0.6516525339749125
819,2003-11-26,0.6915279548792612
438,2003-11-26,
2049,2003-11-27,
1655,2003-12-05,0.6889998018741608
820,2003-12-12,
439,2003-12-12,
2050,2003-12-13,0.6458538628759838
1305,2003-12-20,0.6683390594664074
1185,2003-12-20,0.6764033138751984
1656,2003-12-21,0.6845725377400717
440,2003-12-28,0.7103657540347842
821,2003-12-28,0.7111163443989224
2051,2003-12-29,
1306,2004-01-05,0.6514967403241566
1186,2004-01-05,0.6504877152897063
1657,2004-01-06,0.664964015285174
822,2004-01-13,0.6459684400331406
441,2004-01-13,0.6475190825405575
2052,2004-01-14,
1307,2004-01-21,0.6492812044563747
1187,2004-01-21,0.6496087163686752
1658,2004-01-22,0.6326623991841361
442,2004-01-29,0.5977279245853424
823,2004-01-29,0.5986590534448624
2053,2004-01-30,0.6149738303252629
1659,2004-02-07,
824,2004-02-14,0.2645213478023098
443,2004-02-14,0.2656977471141588
2054,2004-02-15,
1308,2004-02-22,0.2109271805910837
1188,2004-02-22,0.20871277526021004
1660,2004-02-23,0.1812439864235265
825,2004-03-01,
2055,2004-03-02,0.25535339702452936
1189,2004-03-09,
1309,2004-03-09,0.17387781407506694
1661,2004-03-10,
826,2004-03-17,0.2702977472827548
444,2004-03-17,0.2679349340143658
2056,2004-03-18,0.22164783946105415
1310,2004-03-25,0.24910238172326768
1662,2004-03-26,0.20114799299173888
445,2004-04-02,0.2350522130727768
827,2004-04-02,0.24322069585323333
2057,2004-04-03,0.2627643779629753
1311,2004-04-10,0.2755282418358893
1190,2004-04-10,0.2699013412708328
1663,2004-04-11,0.2502970372637113
446,2004-04-18,0.2899929616186354
828,2004-04-18,0.29585446955429184
2058,2004-04-19,0.2551458204785983
1191,2004-04-26,0.26193328538820854
1312,2004-04-26,0.26918993092008997
1664,2004-04-27,
2059,2004-05-05,0.23821256895150458
1192,2004-05-12,0.2362030475799526
1313,2004-05-12,0.2456833620570482
1665,2004-05-13,0.25630324014595574
2060,2004-05-21,
1193,2004-05-28,
1666,2004-05-29,0.31853608621491325
829,2004-06-05,0.3559940966467063
447,2004-06-05,0.3401034606827629
1194,2004-06-13,
1314,2004-06-13,
1667,2004-06-14,0.26934826303096043
2061,2004-06-22,0.0009919216099660844
1195,2004-06-29,
1315,2004-06-29,0.22978556212924775
1668,2004-06-30,0.4037898083527882
830,2004-07-07,0.358318136206695
448,2004-07-07,0.35584359225772677
2062,2004-07-08,0.29181872379212154
1196,2004-07-15,0.41631611188252765
1316,2004-07-15,0.43542980580102836
1669,2004-07-16,
831,2004-07-23,
449,2004-07-23,
1197,2004-07-31,
1317,2004-07-31,
1670,2004-08-01,
1318,2004-08-16,0.4077647204200427
1198,2004-08-16,0.4081787122857003
1671,2004-08-17,0.48353651828236055
450,2004-08-24,
832,2004-08-24,
2063,2004-08-25,
1319,2004-09-01,0.4929561384377026
1199,2004-09-01,0.4904318398662975
833,2004-09-09,0.5884855900491986
451,2004-09-09,0.5875657115663802
2064,2004-09-10,0.4940827056055977
1672,2004-09-18,
834,2004-09-25,
2065,2004-09-26,
1200,2004-10-03,
1320,2004-10-03,
1673,2004-10-04,
835,2004-10-11,
2066,2004-10-12,0.37654248376687366
1201,2004-10-19,0.49094350423131666
1321,2004-10-19,0.48987469573815656
1674,2004-10-20,
452,2004-10-27,0.48478639125823975
836,2004-10-27,0.48459744453430176
2067,2004-10-28,
1322,2004-11-04,0.3425016738474369
1202,2004-11-04,0.3510220658448007
1675,2004-11-05,0.35781087194170275
2068,2004-11-13,0.295392661044995
1203,2004-11-20,0.27091028505847564
1323,2004-11-20,0.27596098397459307
1676,2004-11-21,
453,2004-11-28,
837,2004-11-28,
2069,2004-11-29,0.2438488496201379
1324,2004-12-06,
1204,2004-12-06,0.19566604424090614
1677,2004-12-07,0.23837746076640629
454,2004-12-14,0.22947839541094647
838,2004-12-14,0.230898190112341
2070,2004-12-15,0.21390710522731146
839,2004-12-30,0.22814355081035978
