,date,ndvi
1076,2000-01-11,0.7404674947261812
374,2000-01-18,0.752953964471817
1077,2000-01-27,0.7129842506514655
375,2000-02-03,0.7578132322856357
376,2000-02-19,0.743430562530245
1078,2000-02-28,0.7817316353321077
377,2000-03-06,0.7511189673628127
1079,2000-03-15,0.7606699475220272
378,2000-03-22,0.7698568786893573
1080,2000-03-31,0.7512096728597368
1081,2000-04-16,
379,2000-04-23,0.7935846218041013
1082,2000-05-02,0.7332022488117217
380,2000-05-09,
1083,2000-05-18,
381,2000-05-25,
1084,2000-06-03,
382,2000-06-10,0.8259668290615082
383,2000-06-26,
384,2000-07-12,0.7783441543579102
385,2000-07-28,0.7946981133922698
1512,2000-07-29,
1085,2000-08-06,
1086,2000-08-22,
1087,2000-09-07,
1088,2000-09-23,0.8026766751493726
386,2000-09-30,0.7787523942334312
1089,2000-10-09,0.7935036182403564
387,2000-10-16,0.774701897587095
1090,2000-10-25,
388,2000-11-01,
1091,2000-11-10,0.7768617510795593
389,2000-11-17,
1513,2000-11-18,0.7278198642390115
1092,2000-11-26,0.7621825047901698
390,2000-12-03,0.7662101260253361
1093,2000-12-12,0.7519033193588257
391,2000-12-19,
1094,2000-12-28,0.7349021515675954
392,2001-01-04,0.7513780900410243
1514,2001-01-05,0.7200254610606602
1095,2001-01-13,0.7337710908481053
393,2001-01-20,0.7266509988478251
769,2001-01-28,0.7111655678067889
1096,2001-01-29,0.7251679795128959
394,2001-02-05,0.7157038326774325
1515,2001-02-06,0.7034535271780832
770,2001-02-13,0.5324424852927525
1097,2001-02-14,0.74198893734387
395,2001-02-21,0.731262789453779
771,2001-03-01,0.7070361805813653
1098,2001-03-02,0.7226067193916865
396,2001-03-09,
1516,2001-03-10,0.6979728017534529
1099,2001-03-18,0.7242541981594904
397,2001-03-25,0.692243030667305
1100,2001-04-03,
772,2001-04-18,0.7260510316916874
1101,2001-04-19,
398,2001-04-26,0.7505762330123357
1102,2001-05-05,
399,2001-05-12,0.5745198795838016
1517,2001-05-13,
773,2001-06-05,
1103,2001-06-06,0.7058070319039481
774,2001-06-21,0.6460812164440988
1104,2001-06-22,
400,2001-06-29,
401,2001-07-15,
775,2001-07-23,
1105,2001-07-24,
1518,2001-08-01,
