,date,ndvi
1292,2000-01-03,0.6563916365305583
854,2000-01-11,0.741374013821284
410,2000-01-11,0.7408322989940643
855,2000-01-27,0.740429377555847
411,2000-01-27,0.7407274921735127
1293,2000-02-20,0.7013320366541544
856,2000-02-28,0.7983545164267223
412,2000-02-28,0.7891347587108613
1294,2000-03-07,0.6595119396845499
413,2000-03-15,0.7467781762282054
857,2000-03-15,0.742721297343572
858,2000-03-31,0.7101018945376079
414,2000-03-31,0.7079865713914236
859,2000-04-16,
415,2000-04-16,
860,2000-05-02,
416,2000-05-02,
1295,2000-05-10,0.794757350285848
861,2000-05-18,
417,2000-05-18,0.6702414204676945
418,2000-06-03,0.7821507811546325
862,2000-06-03,0.7894898732503256
1444,2000-07-29,0.5262128382921218
1296,2000-07-29,0.5489030122756958
419,2000-08-06,
863,2000-08-06,
864,2000-08-22,
420,2000-08-22,
1297,2000-08-30,
865,2000-09-07,
421,2000-09-07,
1298,2000-09-15,0.6658590376377106
422,2000-09-23,
866,2000-09-23,
1299,2000-10-01,0.6136298199494681
423,2000-10-09,0.7807516992092132
867,2000-10-09,0.7707991123199462
868,2000-10-25,
424,2000-10-25,
869,2000-11-10,
425,2000-11-10,
1300,2000-11-18,0.6145051062107086
1445,2000-11-18,0.6130496164162953
870,2000-11-26,0.5370668560266494
426,2000-11-26,0.5294335246086121
871,2000-12-12,0.7231014311313629
427,2000-12-12,0.7369270642598471
872,2000-12-28,
428,2000-12-28,0.5980198343594869
1301,2001-01-05,0.6670115768909455
1446,2001-01-05,0.6694646875063579
429,2001-01-13,0.7011103292306264
873,2001-01-13,0.7092243214448293
1302,2001-01-21,0.6542896250883738
430,2001-01-29,0.7082662165164948
874,2001-01-29,0.717118392388026
1447,2001-02-06,0.6738585551579793
1303,2001-02-06,0.6737192571163177
875,2001-02-14,0.682552530368169
431,2001-02-14,0.6765842060248057
1304,2001-02-22,0.5948287636041641
876,2001-03-02,0.7084174652894337
432,2001-03-02,0.7131103376547495
1305,2001-03-10,0.654326711098353
1448,2001-03-10,0.672964866956075
877,2001-03-18,0.6941695849100749
433,2001-03-18,0.6989709079265594
878,2001-04-03,0.5442420572042466
434,2001-04-03,0.5503667781750361
879,2001-04-19,
435,2001-04-19,
880,2001-05-05,
1449,2001-05-13,
881,2001-06-06,0.7615719040234883
436,2001-06-06,0.7997697710990906
882,2001-06-22,
437,2001-06-22,
1306,2001-06-30,
1307,2001-07-16,
