,date,ndvi
1586,2000-01-11,0.607280797724213
375,2000-01-18,0.6123575238244874
755,2000-01-18,0.6138310959296567
1149,2000-01-26,0.593116427638701
1587,2000-01-27,0.5843665892524379
756,2000-02-03,0.6282119005918503
376,2000-02-03,0.628360179918153
1150,2000-02-11,0.6280452651636941
377,2000-02-19,0.612134822245155
757,2000-02-19,0.6135185100138187
1588,2000-02-28,0.6591732145420143
378,2000-03-06,0.6468273156455585
758,2000-03-06,0.6444776904370103
1589,2000-03-15,0.6405453304094928
759,2000-03-22,0.6762772553733417
379,2000-03-22,0.6743677955652986
1590,2000-03-31,0.6630439391093594
380,2000-04-07,
1591,2000-04-16,
760,2000-04-23,0.7352300531097821
381,2000-04-23,0.7318788117596081
1592,2000-05-02,0.6981352120637894
761,2000-05-09,
1593,2000-05-18,
762,2000-05-25,
382,2000-05-25,
1151,2000-06-02,
1594,2000-06-03,
383,2000-06-10,0.7727356116686549
763,2000-06-10,0.782377265393734
1152,2000-06-18,0.7493091369313853
764,2000-06-26,
384,2000-06-26,
765,2000-07-12,0.8335811410631452
385,2000-07-12,0.8259318279368537
766,2000-07-28,0.8051763411079135
386,2000-07-28,0.8002990878054074
2024,2000-07-29,
1595,2000-08-06,0.6934289357491902
1596,2000-08-22,
1597,2000-09-07,
1153,2000-09-22,
1598,2000-09-23,0.7735174511160169
387,2000-09-30,0.7652719233717237
767,2000-09-30,0.7654634416103363
1599,2000-10-09,0.761306779725211
768,2000-10-16,0.7385038935712406
388,2000-10-16,0.7375762377466474
1154,2000-10-24,
1600,2000-10-25,
389,2000-11-01,0.7023074281215668
769,2000-11-01,0.6865242928266525
1601,2000-11-10,0.6926089546510151
390,2000-11-17,0.6618112740772111
770,2000-11-17,0.6630324694727149
2025,2000-11-18,0.629796700818198
1602,2000-11-26,0.6594107465020248
391,2000-12-03,0.672750148922205
771,2000-12-03,0.6717611833342484
1155,2000-12-11,0.6399177658770766
1603,2000-12-12,0.6401595978864602
772,2000-12-19,
1604,2000-12-28,0.6167954275650638
773,2001-01-04,0.6405994892120361
392,2001-01-04,0.638387527848993
2026,2001-01-05,0.6027945051235812
1156,2001-01-12,0.6174223295279911
1605,2001-01-13,0.6236229400549617
393,2001-01-20,0.6263909233467919
774,2001-01-20,0.6257486657372543
1279,2001-01-28,0.6204971596598625
1157,2001-01-28,0.6198980137705803
1606,2001-01-29,0.6133929022720882
394,2001-02-05,0.6306439068700586
775,2001-02-05,0.6317183513726506
2027,2001-02-06,0.6167175748518535
1158,2001-02-13,0.5475240174148764
1280,2001-02-13,0.5489187666348049
1607,2001-02-14,0.612756071878331
776,2001-02-21,0.6393967079264777
395,2001-02-21,0.6401241799550397
1281,2001-03-01,0.6538926767451423
1159,2001-03-01,0.658398512750864
1608,2001-03-02,0.6375566944479942
777,2001-03-09,0.6642903568489211
396,2001-03-09,0.6621205061674118
2028,2001-03-10,0.6291955193238599
1160,2001-03-17,0.587004770657846
1609,2001-03-18,0.6596336013504437
397,2001-03-25,0.641930527985096
778,2001-03-25,0.6406369757439409
1610,2001-04-03,
1282,2001-04-18,0.6853335925510952
1161,2001-04-18,0.6862866069589343
1611,2001-04-19,
779,2001-04-26,0.745489417974438
398,2001-04-26,0.7412995557699885
1612,2001-05-05,
780,2001-05-12,
399,2001-05-12,0.44725608825683594
2029,2001-05-13,
1162,2001-05-20,
1283,2001-06-05,0.7802576688783509
1163,2001-06-05,0.7667576681290355
1613,2001-06-06,0.7850128603833062
400,2001-06-13,
1284,2001-06-21,0.7868422482694898
1614,2001-06-22,
401,2001-06-29,
781,2001-06-29,0.43641578406095505
1164,2001-07-07,
402,2001-07-15,0.7520223259925842
782,2001-07-15,0.7543426784021514
1285,2001-07-23,
1615,2001-07-24,
2030,2001-08-01,
1165,2001-08-08,0.7791550233960152
1286,2001-08-08,0.7838692452226367
783,2001-08-16,
2031,2001-08-17,
784,2001-09-01,
