,date,ndvi
1353,2000-01-03,
909,2000-01-11,0.6277381675583976
189,2000-01-18,0.6237979011876243
569,2000-01-26,0.6136132001876831
910,2000-01-27,0.5935076662472316
190,2000-02-03,0.6499312366758074
570,2000-02-11,0.6435115601335253
191,2000-02-19,0.6158207161085947
1354,2000-02-20,0.597377748148782
911,2000-02-28,0.6844648821013315
192,2000-03-06,0.6278859410967145
1355,2000-03-07,
912,2000-03-15,
193,2000-03-22,0.617826347053051
913,2000-03-31,0.678087216615677
194,2000-04-07,
914,2000-04-16,
195,2000-04-23,0.6852817160742622
915,2000-05-02,0.711515998840332
1356,2000-05-10,
916,2000-05-18,0.0028648882160066725
196,2000-05-25,0.773980360371726
571,2000-06-02,0.5942918062210083
917,2000-06-03,0.36017914201532086
197,2000-06-10,0.5855403491428921
572,2000-06-18,0.7170729688235691
198,2000-06-26,
199,2000-07-12,0.7959726674216133
200,2000-07-28,0.7262864538601467
1357,2000-07-29,
918,2000-08-06,0.7561147587639944
919,2000-08-22,
1358,2000-08-30,
920,2000-09-07,
1359,2000-09-15,0.693439315046583
573,2000-09-22,0.7358032039233616
921,2000-09-23,0.7528710637773787
201,2000-09-30,0.7122148752212524
1360,2000-10-01,
922,2000-10-09,0.7300292543002537
202,2000-10-16,0.7056010842323304
574,2000-10-24,
923,2000-10-25,
203,2000-11-01,0.6907157966068812
924,2000-11-10,
204,2000-11-17,
1361,2000-11-18,
925,2000-11-26,0.689201547418322
205,2000-12-03,0.7054275018828255
575,2000-12-11,0.6705229214259555
926,2000-12-12,0.6839309879711697
927,2000-12-28,0.6271785463605608
206,2001-01-04,0.7143184091363635
1362,2001-01-05,0.6633256231035505
576,2001-01-12,0.6392653039523533
928,2001-01-13,0.6793543951851981
207,2001-01-20,0.6917668972696578
1363,2001-01-21,0.6691677042416165
577,2001-01-28,0.6365653600011553
929,2001-01-29,
208,2001-02-05,
1364,2001-02-06,0.6550705092293876
578,2001-02-13,0.49506267990384784
930,2001-02-14,
209,2001-02-21,0.6360152900218964
1365,2001-02-22,
579,2001-03-01,0.6525616313729967
931,2001-03-02,0.663268118245261
210,2001-03-09,
1366,2001-03-10,0.6361075299126762
580,2001-03-17,
932,2001-03-18,0.6782189326626913
211,2001-03-25,
933,2001-04-03,
581,2001-04-18,0.6697073876857756
934,2001-04-19,
212,2001-04-26,0.7263479360512325
213,2001-05-12,
582,2001-05-20,
583,2001-06-05,0.7749667780739921
935,2001-06-06,0.7914601445198058
214,2001-06-13,
936,2001-06-22,
215,2001-06-29,0.7725412164415631
1367,2001-06-30,
584,2001-07-07,
216,2001-07-15,
1368,2001-07-16,
937,2001-07-24,0.5032522371837072
1369,2001-08-01,
585,2001-08-08,0.6974451150212968
1370,2001-08-17,0.5378106934683664
1371,2001-09-02,
938,2001-09-10,0.7868119886943272
217,2001-09-17,
